video,file,label,original,frame,fold
lptoozyjas,280_0.png,1,xjzkfqddyk,280,3
ngvcqxjhyb,40_0.png,0,ngvcqxjhyb,40,2
dolynaukae,10_0.png,1,gnmmhlbzge,10,3
dghhdvdzrb,120_0.png,1,vmxfwxgdei,120,1
tamvgvhhbr,290_0.png,1,ljuuovfkgi,290,3
gzkggvloao,240_0.png,1,jawgcggquk,240,0
mdihiuwzea,180_0.png,1,nweufafotd,180,3
cxjtjcinqt,30_0.png,1,apvzjkvnwn,30,0
gnmmhlbzge,140_0.png,0,gnmmhlbzge,140,3
qjsroipniu,180_0.png,1,apvzjkvnwn,180,0
tkcuhfhdzs,100_0.png,1,dxfdovivlw,100,3
edqhdckynd,150_0.png,1,lsmnqsnqld,150,2
yvvrvvkhob,240_0.png,1,qarqtkvgby,240,3
nrdnytturz,200_0.png,1,eppyqpgewp,200,2
ndrnxgzlmn,50_0.png,1,knxltsvzyu,50,0
pelmgfqkmh,40_0.png,1,yxvmusxvcz,40,0
cybnhobdyh,170_0.png,1,qarqtkvgby,170,3
pgzduygsyr,10_0.png,1,eppyqpgewp,10,2
wpvnnqoqvc,240_0.png,1,srfefmyjvt,240,0
qnghrfvbgb,160_0.png,1,jytrvwlewz,160,1
vqwkmjorkj,200_0.png,1,fopjiyxiqd,200,3
uoantcwpwm,160_0.png,1,knxltsvzyu,160,0
drmtvuyoam,230_0.png,1,heiyoojifp,230,3
iyhkhsdhma,90_0.png,1,fnslimfagb,90,3
escwylyxap,220_0.png,1,knxltsvzyu,220,0
dtwzjhoizi,130_0.png,1,gnmmhlbzge,130,3
jsbpkpxwew,160_0.png,1,fdpisghkmd,160,1
yptchajnvb,290_0.png,1,xcruhaccxc,290,1
nkojmntmdg,170_0.png,1,exxqlfpnbz,170,2
rxjcinqyqd,30_0.png,1,vpmyeepbep,30,2
bkcztuqxbp,170_0.png,1,wynotylpnm,170,2
mfodqgnnav,120_0.png,1,knxltsvzyu,120,0
jkqivqkrnc,50_0.png,1,uprwuohbwx,50,2
sqfzwnkpph,110_0.png,1,xkfliqnmwt,110,3
rxjcinqyqd,150_0.png,1,vpmyeepbep,150,2
tdsndnisso,110_0.png,1,jytrvwlewz,110,1
acdkfksyev,170_0.png,1,qyqufaskjs,170,0
etdliwticv,230_0.png,1,dpevefkefv,230,1
hefisnapds,230_0.png,1,vpmyeepbep,230,2
mfgswvvnba,40_0.png,1,fnslimfagb,40,3
jjxzidyitl,220_0.png,1,fopjiyxiqd,220,3
tafsqvrhuv,70_0.png,1,knxltsvzyu,70,0
npneqyjgiq,290_0.png,1,kqlvggiqee,290,3
kzezrsewki,260_0.png,1,lnjkpdviqb,260,1
ywzumxqcsf,250_0.png,1,qarqtkvgby,250,3
hasjjkoygr,190_0.png,1,fopjiyxiqd,190,3
opsjddoxui,250_0.png,1,qarqtkvgby,250,3
vstmxsekmm,270_0.png,1,gvasarkpfh,270,0
xcmrhxjhfr,200_0.png,1,qarqtkvgby,200,3
gpskwigkxd,250_0.png,1,vtunvalyji,250,2
kihrpdtbwy,160_0.png,1,wynotylpnm,160,2
mpuugiqewv,150_0.png,1,wynotylpnm,150,2
sufvvwmbha,40_0.png,1,fnslimfagb,40,3
gvlraqlweh,280_0.png,1,rnpefxwptv,280,1
rptqbxpesg,250_0.png,1,uqtqhiqymz,250,3
cyhxxnezbo,30_0.png,1,srfefmyjvt,30,0
npneqyjgiq,50_0.png,1,kqlvggiqee,50,3
pkkvvhnrla,200_0.png,1,xjzkfqddyk,200,3
fokjbuazgr,150_0.png,1,uqtqhiqymz,150,3
baiyzipjbr,210_0.png,1,wfzjxzhdkj,210,1
nixohljfqx,240_0.png,1,kqlvggiqee,240,3
scssmbfchs,20_0.png,1,fdpisghkmd,20,1
kadzgvxsii,140_0.png,1,lzbmwwejxb,140,3
wmoigsbnem,140_0.png,1,nweufafotd,140,3
fybkxkgstv,210_0.png,1,wynotylpnm,210,2
roqbnlondz,210_0.png,1,fzvpbrzssi,210,2
txsyzefnur,210_0.png,1,nweufafotd,210,3
llseqxuobs,240_0.png,1,psjfwjzrrh,240,1
oypqzdrhcr,40_0.png,1,psjfwjzrrh,40,1
lclrhuuwnj,110_1.png,1,fgobmbcami,110,1
coujjnypba,140_0.png,1,dxfdovivlw,140,3
duczhwighk,80_0.png,1,xkfliqnmwt,80,3
ovynyicanw,280_0.png,1,nweufafotd,280,3
onbgbghesu,130_0.png,0,onbgbghesu,130,2
aylqthgnhe,110_0.png,1,qarqtkvgby,110,3
hnalkvbcim,190_0.png,1,fzvpbrzssi,190,2
ypufjcamul,280_0.png,1,wcqvzujamg,280,2
myszscymzv,130_0.png,1,lnjkpdviqb,130,1
rokgoeaybe,90_0.png,1,vtunvalyji,90,2
meiyjcknbl,0_0.png,1,jytrvwlewz,0,1
qzchhaoptt,10_0.png,1,wynotylpnm,10,2
oaruliortd,40_0.png,1,qarqtkvgby,40,3
ukthabiilt,170_0.png,1,prdrkaxeob,170,2
eppmwpntfi,110_0.png,1,dxfdovivlw,110,3
fckxaqjbxk,140_0.png,1,vpmyeepbep,140,2
osmnegfehr,70_0.png,1,qyqufaskjs,70,0
noavesktql,60_0.png,1,wynotylpnm,60,2
eefzpdrrji,260_0.png,1,exxqlfpnbz,260,2
eckloytegm,280_0.png,1,xjzkfqddyk,280,3
cvdrzlkwdf,80_0.png,1,uqtqhiqymz,80,3
xrtvtthfec,250_0.png,1,uprwuohbwx,250,2
mywukrvlwr,50_0.png,1,gnmmhlbzge,50,3
skewcclbhg,230_0.png,1,wynotylpnm,230,2
bytfrsxnwi,30_0.png,1,uprwuohbwx,30,2
mfnsxrdygp,40_0.png,1,kqlvggiqee,40,3
tufacqdefx,0_0.png,1,ldtgofdaqg,0,0
phunswkrpy,250_0.png,1,nweufafotd,250,3
uprwuohbwx,170_0.png,0,uprwuohbwx,170,2
osmnegfehr,280_0.png,1,qyqufaskjs,280,0
qweikxnvyq,90_0.png,1,fdpisghkmd,90,1
cjhwsuzeuz,80_0.png,1,nweufafotd,80,3
rdkqpgajlg,180_0.png,1,exxqlfpnbz,180,2
zrplhkcesw,10_0.png,1,fnslimfagb,10,3
amluexcfvi,100_0.png,1,uprwuohbwx,100,2
vmxfwxgdei,80_0.png,0,vmxfwxgdei,80,1
hhddxuhorq,280_0.png,1,gvasarkpfh,280,0
zmndlwmybr,160_0.png,1,uprwuohbwx,160,2
duczhwighk,110_0.png,1,xkfliqnmwt,110,3
lbwzzntrcc,230_0.png,1,exseruhiuk,230,0
gfncmhgdio,10_0.png,1,nweufafotd,10,3
vnnohpqhjq,140_0.png,1,doniqevxeg,140,3
lhipivaobq,270_0.png,1,qyqufaskjs,270,0
prmwoaeeng,150_0.png,0,prmwoaeeng,150,2
gfkdvulbfo,110_0.png,1,kqlvggiqee,110,3
nwdhwzcpoi,0_0.png,1,xugmhbetrw,0,0
ikpyxzpiiv,120_0.png,1,pqdeutauqc,120,3
jquevmhdvc,140_0.png,1,gnmmhlbzge,140,3
uakmltagvm,20_0.png,1,xchzardbfa,20,1
zmndlwmybr,100_0.png,1,uprwuohbwx,100,2
jgdzqmqalr,290_0.png,1,ngvcqxjhyb,290,2
roqbnlondz,60_0.png,1,fzvpbrzssi,60,2
gyosvoeamf,160_0.png,1,xdezcezszc,160,3
fybkxkgstv,160_0.png,1,wynotylpnm,160,2
wynotylpnm,70_0.png,0,wynotylpnm,70,2
dtjcyzgdts,50_0.png,1,wcqvzujamg,50,2
oolnekhvhx,50_0.png,1,fnslimfagb,50,3
khtwrijuqn,180_0.png,0,khtwrijuqn,180,0
osmnegfehr,40_0.png,1,qyqufaskjs,40,0
meiyjcknbl,50_0.png,1,jytrvwlewz,50,1
aymlynzeni,40_0.png,1,doniqevxeg,40,3
wfugqfvekh,220_0.png,1,fdpisghkmd,220,1
mcjvcndrey,70_0.png,1,fopjiyxiqd,70,3
prmwoaeeng,10_0.png,0,prmwoaeeng,10,2
exseruhiuk,280_0.png,0,exseruhiuk,280,0
qcsuzqqohv,260_0.png,1,kqlvggiqee,260,3
toinozytsp,30_0.png,1,wynotylpnm,30,2
zcnslhnnhl,230_0.png,1,fsaronfupy,230,3
veynowrrav,280_0.png,1,vpmyeepbep,280,2
cemftmsxis,160_0.png,1,jawgcggquk,160,0
rqsjnyjukt,70_0.png,1,qarqtkvgby,70,3
yeouperxzc,270_0.png,1,vmxfwxgdei,270,1
yrdqoqggkh,30_0.png,1,fdpisghkmd,30,1
rvaliysfnr,80_0.png,1,eppyqpgewp,80,2
wezyzowkwh,210_0.png,1,nweufafotd,210,3
rthtvpztdu,210_0.png,1,jawgcggquk,210,0
fzkzqwoghs,180_0.png,1,qyqufaskjs,180,0
mzxtrdcccw,280_0.png,1,gnmmhlbzge,280,3
qweikxnvyq,250_0.png,1,fdpisghkmd,250,1
culaevxduf,100_0.png,1,srfefmyjvt,100,0
qydhcvvjys,180_0.png,1,ucthmsajay,180,0
upmgtackuf,30_0.png,0,upmgtackuf,30,1
ltqghwybkf,50_0.png,1,exseruhiuk,50,0
nfggixifqp,230_0.png,1,jawgcggquk,230,0
kujvvxpted,120_0.png,1,fdpisghkmd,120,1
buzdtxdyid,260_0.png,1,jawgcggquk,260,0
kcidxranvr,130_0.png,1,dpevefkefv,130,1
onbgbghesu,170_0.png,0,onbgbghesu,170,2
yhchnvjcok,20_0.png,1,vmxfwxgdei,20,1
ywajbwquvw,190_0.png,1,jawgcggquk,190,0
opvqdabdap,80_0.png,1,yljecirelf,80,0
txsyzefnur,110_0.png,1,nweufafotd,110,3
acdkfksyev,60_0.png,1,qyqufaskjs,60,0
tvakyyfsvb,150_0.png,1,xdezcezszc,150,3
rokgoeaybe,100_0.png,1,vtunvalyji,100,2
nrrselamng,210_0.png,1,fnslimfagb,210,3
vjfjniqnxx,240_0.png,1,ldtgofdaqg,240,0
uccwyoqmtq,250_0.png,1,xugmhbetrw,250,0
eyyigsrqff,30_0.png,1,psjfwjzrrh,30,1
fgbopxbkam,280_0.png,1,uprwuohbwx,280,2
msoqnkucal,200_0.png,1,xugmhbetrw,200,0
ehfmarmsvo,30_0.png,1,jawgcggquk,30,0
bqvhlqlrba,60_0.png,1,vpmyeepbep,60,2
yihsmubqwx,60_0.png,1,vtunvalyji,60,2
kdzirwrnyk,160_0.png,1,lsmnqsnqld,160,2
lclrhuuwnj,60_1.png,1,fgobmbcami,60,1
ookwdfuxzy,70_0.png,1,vpmyeepbep,70,2
uipygodqdq,240_0.png,1,dpevefkefv,240,1
eugcprxhvd,30_0.png,1,pqdeutauqc,30,3
epeyujjlhn,100_0.png,1,xkfliqnmwt,100,3
veynowrrav,170_0.png,1,vpmyeepbep,170,2
prhmixykhr,200_0.png,1,vpmyeepbep,200,2
exseruhiuk,70_0.png,0,exseruhiuk,70,0
lclrhuuwnj,260_0.png,1,fgobmbcami,260,1
fnslimfagb,250_0.png,0,fnslimfagb,250,3
meehftqexr,230_0.png,1,upmgtackuf,230,1
kstmekinaw,270_0.png,1,pqdeutauqc,270,3
qrxgkksxfu,80_0.png,1,syxobtuucp,80,0
bdnoxibdvz,200_0.png,1,gvasarkpfh,200,0
qypedtpatd,130_0.png,1,wynotylpnm,130,2
vzocjdjdcg,120_0.png,1,dxfdovivlw,120,3
yckyxxeqtd,100_0.png,1,gnmmhlbzge,100,3
rmmcypdfbr,190_0.png,1,psjfwjzrrh,190,1
uklvqsnxgv,0_0.png,1,onbgbghesu,0,2
hdgfgvcoqk,240_0.png,1,prdrkaxeob,240,2
aiuimrebtg,120_0.png,1,vpmyeepbep,120,2
dolynaukae,50_0.png,1,gnmmhlbzge,50,3
eowsoapzuj,60_0.png,1,fnslimfagb,60,3
veynowrrav,160_0.png,1,vpmyeepbep,160,2
exxqlfpnbz,60_0.png,0,exxqlfpnbz,60,2
izjvqhjokl,80_0.png,1,xjzkfqddyk,80,3
gtdjfweoyr,190_0.png,1,gnmmhlbzge,190,3
mdahmdjnkk,180_0.png,1,wfzjxzhdkj,180,1
kihrpdtbwy,60_0.png,1,wynotylpnm,60,2
jeblbsmlij,40_0.png,1,upmgtackuf,40,1
jxvoarslil,280_0.png,1,wynotylpnm,280,2
tvakyyfsvb,210_0.png,1,xdezcezszc,210,3
mauhkjfaww,270_0.png,1,psjfwjzrrh,270,1
mnqxygpnmf,100_0.png,1,vtunvalyji,100,2
sqbyylskze,210_0.png,1,uprwuohbwx,210,2
didzujjhtg,140_0.png,0,didzujjhtg,140,2
ltqghwybkf,220_0.png,1,exseruhiuk,220,0
nbjwcgpeoi,140_0.png,1,qarqtkvgby,140,3
gudedkpnie,40_0.png,1,upmgtackuf,40,1
qzchhaoptt,60_0.png,1,wynotylpnm,60,2
kihrpdtbwy,10_0.png,1,wynotylpnm,10,2
kkemhrscxz,90_0.png,1,rnpefxwptv,90,1
ljuuovfkgi,180_0.png,0,ljuuovfkgi,180,3
fsaronfupy,200_0.png,0,fsaronfupy,200,3
bxgbpdjgjv,100_0.png,1,uqtqhiqymz,100,3
mszblrdprw,290_0.png,1,yexeazbqig,290,0
lnjkpdviqb,50_0.png,0,lnjkpdviqb,50,1
komngcqveq,170_0.png,1,kqlvggiqee,170,3
swsaoktwgi,270_0.png,1,prmwoaeeng,270,2
sgyztejbsh,40_0.png,1,fdpisghkmd,40,1
xfmcdyaipa,180_0.png,1,yxvmusxvcz,180,0
omrtielsni,110_0.png,1,fsaronfupy,110,3
scxgpnknil,90_0.png,1,yxvmusxvcz,90,0
zvuidmemcp,30_0.png,1,wynotylpnm,30,2
drlkcilgmc,20_0.png,1,srfefmyjvt,20,0
hdgfgvcoqk,170_0.png,1,prdrkaxeob,170,2
phjlaexgcl,260_0.png,1,wynotylpnm,260,2
buzdtxdyid,280_0.png,1,jawgcggquk,280,0
wzrkgntquh,240_0.png,1,vtunvalyji,240,2
aylqthgnhe,80_0.png,1,qarqtkvgby,80,3
lcqguoqxrb,230_0.png,1,qyqufaskjs,230,0
hdgfgvcoqk,80_0.png,1,prdrkaxeob,80,2
ehfmarmsvo,160_0.png,1,jawgcggquk,160,0
pemiibmvkj,50_0.png,1,fdpisghkmd,50,1
vurjckblge,50_0.png,1,jytrvwlewz,50,1
dbhthsgych,240_0.png,1,jytrvwlewz,240,1
lclrhuuwnj,250_0.png,1,fgobmbcami,250,1
uccwyoqmtq,30_0.png,1,xugmhbetrw,30,0
skrpivsmry,210_0.png,1,yxvmusxvcz,210,0
dvrnrzlqdo,270_0.png,1,yxvmusxvcz,270,0
flilazlokf,140_0.png,1,upmgtackuf,140,1
zpllznxapc,140_0.png,1,uqtqhiqymz,140,3
lokzwdldxp,80_0.png,0,lokzwdldxp,80,1
pzdfwdnmyx,220_0.png,1,lsmnqsnqld,220,2
oejlipxtai,240_0.png,1,yexeazbqig,240,0
ktrleojxlf,270_0.png,1,kqlvggiqee,270,3
kkemhrscxz,100_0.png,1,rnpefxwptv,100,1
sdzzzxteas,260_0.png,1,dxfdovivlw,260,3
ypufjcamul,120_0.png,1,wcqvzujamg,120,2
erbfxwbqic,190_0.png,1,fopjiyxiqd,190,3
bobihhgccf,270_0.png,1,srfefmyjvt,270,0
qjwomijmcb,70_0.png,1,kqlvggiqee,70,3
stgusxhcta,260_0.png,1,nweufafotd,260,3
kfhmhoxjtx,120_0.png,1,fdpisghkmd,120,1
kkemhrscxz,290_0.png,1,rnpefxwptv,290,1
jquevmhdvc,0_0.png,1,gnmmhlbzge,0,3
wbdpryfqgy,120_0.png,1,srfefmyjvt,120,0
oypqzdrhcr,150_0.png,1,psjfwjzrrh,150,1
ernfzaruwz,50_0.png,1,exseruhiuk,50,0
heiyoojifp,200_0.png,0,heiyoojifp,200,3
ielrrtwsdr,220_0.png,1,fopjiyxiqd,220,3
xbdqbydiwc,260_0.png,1,wcqvzujamg,260,2
rtwlskwxqy,0_0.png,1,chqqxfuuzi,0,1
bxgbpdjgjv,250_0.png,1,uqtqhiqymz,250,3
fzqnoyzhbm,250_0.png,1,vpmyeepbep,250,2
pyujkxwaks,90_0.png,1,upmgtackuf,90,1
wezyzowkwh,50_0.png,1,nweufafotd,50,3
btizoxwqwp,110_0.png,1,fnslimfagb,110,3
ybbrkacebd,260_0.png,0,ybbrkacebd,260,1
kdycxkmnnw,140_0.png,1,yljecirelf,140,0
xjzkfqddyk,100_0.png,0,xjzkfqddyk,100,3
tnwavwcrmn,280_0.png,1,ucthmsajay,280,0
calhtslbzf,120_0.png,1,kqlvggiqee,120,3
vwbzhldrub,270_0.png,1,psjfwjzrrh,270,1
wvuualjyur,20_0.png,1,uprwuohbwx,20,2
zpbggelffo,120_0.png,1,eppyqpgewp,120,2
mzxtrdcccw,260_0.png,1,gnmmhlbzge,260,3
gnslnjrgnx,80_0.png,1,qarqtkvgby,80,3
yimqkeekjm,0_0.png,1,fopjiyxiqd,0,3
doiljuhamq,100_0.png,1,onbgbghesu,100,2
oamtblkzpt,80_0.png,1,dpevefkefv,80,1
xugmhbetrw,90_0.png,0,xugmhbetrw,90,0
nbypuhsjwp,150_0.png,1,eppyqpgewp,150,2
hkvcbcfulf,110_0.png,1,uqtqhiqymz,110,3
pkkvvhnrla,20_0.png,1,xjzkfqddyk,20,3
fopjiyxiqd,280_0.png,0,fopjiyxiqd,280,3
qweikxnvyq,10_0.png,1,fdpisghkmd,10,1
jbxviammiv,50_0.png,1,fopjiyxiqd,50,3
psjfwjzrrh,160_0.png,0,psjfwjzrrh,160,1
scxgpnknil,70_0.png,1,yxvmusxvcz,70,0
fyrckgsqvg,210_0.png,1,lnhkjhyhvw,210,0
cxgsjamupo,190_0.png,1,pqdeutauqc,190,3
tpvukvpape,120_0.png,1,xdezcezszc,120,3
rmufsuogzn,140_0.png,0,rmufsuogzn,140,0
xkichouvzp,80_0.png,1,qyqufaskjs,80,0
fgobmbcami,0_0.png,0,fgobmbcami,0,1
fyrckgsqvg,20_0.png,1,lnhkjhyhvw,20,0
cjhwsuzeuz,90_0.png,1,nweufafotd,90,3
bldeizqycp,170_0.png,1,dxfdovivlw,170,3
dolynaukae,0_0.png,1,gnmmhlbzge,0,3
mqmgqlbzct,240_0.png,1,jawgcggquk,240,0
jbxviammiv,260_0.png,1,fopjiyxiqd,260,3
mauhkjfaww,90_0.png,1,psjfwjzrrh,90,1
cfhejdmemu,260_0.png,1,exxqlfpnbz,260,2
cbzxykepbl,160_0.png,1,fnslimfagb,160,3
wezyzowkwh,230_0.png,1,nweufafotd,230,3
kkxgqvpusd,210_0.png,1,ldtgofdaqg,210,0
miusulscga,280_0.png,1,xjzkfqddyk,280,3
bztdemptfg,260_0.png,1,exxqlfpnbz,260,2
sufvvwmbha,130_0.png,1,fnslimfagb,130,3
blwvnvsbmz,60_0.png,1,vtunvalyji,60,2
ltqghwybkf,90_0.png,1,exseruhiuk,90,0
jgzwhkcrcc,60_0.png,1,jytrvwlewz,60,1
jgdzqmqalr,260_0.png,1,ngvcqxjhyb,260,2
vpwnqqtgdd,40_0.png,1,hsbwhlolsn,40,1
pepaibwxnd,110_0.png,1,qarqtkvgby,110,3
nbibouebku,250_0.png,1,apvzjkvnwn,250,0
rtwlskwxqy,140_0.png,1,chqqxfuuzi,140,1
jphmkhpoeb,160_0.png,1,fdpisghkmd,160,1
rtpbawlmxr,190_0.png,1,hsbwhlolsn,190,1
gkqitjodaa,220_0.png,1,psjfwjzrrh,220,1
ckfqqhpbph,50_0.png,1,fnslimfagb,50,3
fdqafjiqtn,180_0.png,1,jytrvwlewz,180,1
asxhhsants,240_0.png,1,psjfwjzrrh,240,1
mlruidevki,290_0.png,1,uprwuohbwx,290,2
osmnegfehr,100_0.png,1,qyqufaskjs,100,0
ctooqkhtgp,260_0.png,1,xjzkfqddyk,260,3
lwjrmxvvag,170_0.png,1,prdrkaxeob,170,2
acagallncj,190_0.png,1,fzvpbrzssi,190,2
lbuwogzooa,100_0.png,1,jawgcggquk,100,0
dvrnrzlqdo,40_0.png,1,yxvmusxvcz,40,0
hqxfenmiis,80_0.png,1,rnpefxwptv,80,1
jawgcggquk,160_0.png,0,jawgcggquk,160,0
cqroxivqio,50_0.png,1,lsmnqsnqld,50,2
gepzcywmsx,90_0.png,1,exxqlfpnbz,90,2
cvmcvcqpgn,260_0.png,1,vpmyeepbep,260,2
swsaoktwgi,170_0.png,1,prmwoaeeng,170,2
qypedtpatd,70_0.png,1,wynotylpnm,70,2
whpyhuicpe,160_0.png,1,kqlvggiqee,160,3
mszblrdprw,270_0.png,1,yexeazbqig,270,0
xnmnhtwtex,190_0.png,1,vpmyeepbep,190,2
jphmkhpoeb,80_0.png,1,fdpisghkmd,80,1
uhgxwxlait,230_0.png,1,wcqvzujamg,230,2
opsjddoxui,50_0.png,1,qarqtkvgby,50,3
yljecirelf,210_0.png,0,yljecirelf,210,0
pkkvvhnrla,250_0.png,1,xjzkfqddyk,250,3
hqcrauawma,20_0.png,1,ybbrkacebd,20,1
mfvqmuulak,250_0.png,1,qyqufaskjs,250,0
gldlvkplzy,20_0.png,1,gnmmhlbzge,20,3
fzqnoyzhbm,140_0.png,1,vpmyeepbep,140,2
scpglaliyh,140_0.png,1,qyqufaskjs,140,0
jquevmhdvc,230_0.png,1,gnmmhlbzge,230,3
oolnekhvhx,280_0.png,1,fnslimfagb,280,3
tnecbhfzba,100_0.png,1,yxvmusxvcz,100,0
qarqtkvgby,70_0.png,0,qarqtkvgby,70,3
ygfoblbxcx,270_0.png,1,dpevefkefv,270,1
ivdlxktqvk,70_0.png,1,vtunvalyji,70,2
wmoigsbnem,270_0.png,1,nweufafotd,270,3
apzckowxpy,240_0.png,1,vmxfwxgdei,240,1
gfcycflhbo,120_0.png,1,wcqvzujamg,120,2
uqtqhiqymz,290_0.png,0,uqtqhiqymz,290,3
inwiunnxmr,180_0.png,1,fsaronfupy,180,3
tnougkhbju,60_0.png,1,fopjiyxiqd,60,3
psjfwjzrrh,250_0.png,0,psjfwjzrrh,250,1
xnztznqlis,40_0.png,1,gnmmhlbzge,40,3
mnqxygpnmf,180_0.png,1,vtunvalyji,180,2
cwqycdjevy,160_0.png,1,uprwuohbwx,160,2
ielrrtwsdr,100_0.png,1,fopjiyxiqd,100,3
cbybbxuusl,100_0.png,1,wynotylpnm,100,2
xgzueumhot,180_0.png,1,uqtqhiqymz,180,3
kstmekinaw,240_0.png,1,pqdeutauqc,240,3
skrpivsmry,40_0.png,1,yxvmusxvcz,40,0
rixpoeqiaq,30_0.png,1,fzvpbrzssi,30,2
gcnhqdxwqd,230_0.png,1,yxvmusxvcz,230,0
pqdeutauqc,40_0.png,0,pqdeutauqc,40,3
ufaigyxttb,170_0.png,1,fnslimfagb,170,3
tmjcigspif,220_0.png,1,srfefmyjvt,220,0
fzqnoyzhbm,20_0.png,1,vpmyeepbep,20,2
pmmhsciico,50_0.png,1,gnmmhlbzge,50,3
fmeptfderu,260_0.png,1,srfefmyjvt,260,0
jrgfabamaa,210_0.png,1,psjfwjzrrh,210,1
ogrzmxwtom,10_0.png,1,dpevefkefv,10,1
lnhkjhyhvw,290_0.png,0,lnhkjhyhvw,290,0
gudedkpnie,270_0.png,1,upmgtackuf,270,1
eyyigsrqff,140_0.png,1,psjfwjzrrh,140,1
nbjwcgpeoi,120_0.png,1,qarqtkvgby,120,3
gvlraqlweh,160_0.png,1,rnpefxwptv,160,1
kpwwhpqfkx,270_0.png,1,fdpisghkmd,270,1
iugnysiwao,50_0.png,1,yxvmusxvcz,50,0
fbgfjwjrzl,50_0.png,1,heiyoojifp,50,3
zepsangjjb,0_0.png,1,nrnklcxdzq,0,1
rqlpmeyhqh,50_0.png,1,vpmyeepbep,50,2
hsxrmrcaqh,270_0.png,1,upmgtackuf,270,1
qrogkembje,50_0.png,1,exseruhiuk,50,0
xbhppttlaz,30_0.png,1,xchzardbfa,30,1
ihrjvevuce,270_0.png,1,srfefmyjvt,270,0
blwvnvsbmz,240_0.png,1,vtunvalyji,240,2
yrivmbpotx,60_0.png,1,psjfwjzrrh,60,1
vmwcynlwee,130_0.png,1,uqtqhiqymz,130,3
muhgixhdmd,280_0.png,1,xjzkfqddyk,280,3
ejhhdlzpjg,70_0.png,1,nweufafotd,70,3
llkhptusjn,10_0.png,1,fdpisghkmd,10,1
dywronddes,210_0.png,1,eppyqpgewp,210,2
ctooqkhtgp,140_0.png,1,xjzkfqddyk,140,3
kafmsctues,20_0.png,1,jawgcggquk,20,0
ncoeewrdlo,10_0.png,1,uprwuohbwx,10,2
duciovvndy,120_0.png,1,gvasarkpfh,120,0
gmaghrdamw,10_0.png,1,nrnklcxdzq,10,1
jhczqfefgw,280_0.png,1,uqtqhiqymz,280,3
cqroxivqio,110_0.png,1,lsmnqsnqld,110,2
vyxgqftjfs,270_0.png,1,doniqevxeg,270,3
qydhcvvjys,10_0.png,1,ucthmsajay,10,0
lptoozyjas,50_0.png,1,xjzkfqddyk,50,3
ngvcqxjhyb,20_0.png,0,ngvcqxjhyb,20,2
achdeirhym,90_0.png,1,wynotylpnm,90,2
tpkawovfsk,270_0.png,1,lnhkjhyhvw,270,0
atrteuctxr,140_0.png,1,fopjiyxiqd,140,3
auquqlmsts,60_0.png,1,fopjiyxiqd,60,3
fnslimfagb,40_0.png,0,fnslimfagb,40,3
prdrkaxeob,270_0.png,0,prdrkaxeob,270,2
rjwftlbrfh,190_0.png,1,xkfliqnmwt,190,3
udxqbhgvvx,190_0.png,1,ucthmsajay,190,0
escwylyxap,210_0.png,1,knxltsvzyu,210,0
gnmmhlbzge,120_0.png,0,gnmmhlbzge,120,3
yerppzhfiv,50_0.png,1,xjzkfqddyk,50,3
mfnsxrdygp,170_0.png,1,kqlvggiqee,170,3
jdzgjbqksy,190_0.png,1,srfefmyjvt,190,0
cjhwsuzeuz,220_0.png,1,nweufafotd,220,3
wrzuyvgcog,110_0.png,1,srfefmyjvt,110,0
kxzgidrqse,230_0.png,1,dpevefkefv,230,1
lydmxmeegq,80_0.png,1,fdpisghkmd,80,1
cfhejdmemu,80_0.png,1,exxqlfpnbz,80,2
ysqbnccstr,190_0.png,1,lzbmwwejxb,190,3
prdrkaxeob,260_0.png,0,prdrkaxeob,260,2
omizcfnsic,20_0.png,1,vpmyeepbep,20,2
jgybxxtltz,30_0.png,1,srfefmyjvt,30,0
awnfpubqmo,260_0.png,1,lnhkjhyhvw,260,0
wnlubukrki,80_0.png,1,uprwuohbwx,80,2
gqnaxievjx,240_0.png,1,fopjiyxiqd,240,3
vpjfmetsvn,280_0.png,1,nweufafotd,280,3
cyhxxnezbo,70_0.png,1,srfefmyjvt,70,0
asdzplbhnm,70_0.png,1,dxfdovivlw,70,3
qyqufaskjs,210_0.png,0,qyqufaskjs,210,0
rfpjsloxzg,270_0.png,1,dxfdovivlw,270,3
itfsvvmslp,60_0.png,1,fdpisghkmd,60,1
gudedkpnie,130_0.png,1,upmgtackuf,130,1
vpmyeepbep,50_0.png,0,vpmyeepbep,50,2
tkvhbpjuvd,190_0.png,1,vpmyeepbep,190,2
osmnegfehr,170_0.png,1,qyqufaskjs,170,0
oejlipxtai,280_0.png,1,yexeazbqig,280,0
umpscxhfsk,240_0.png,1,xdezcezszc,240,3
kbssbcdcxx,220_0.png,1,psjfwjzrrh,220,1
yfnvwhnofw,140_0.png,1,xdezcezszc,140,3
jbxviammiv,250_0.png,1,fopjiyxiqd,250,3
cqpdqjzgcs,220_0.png,1,xdezcezszc,220,3
iugnysiwao,270_0.png,1,yxvmusxvcz,270,0
lmpfbmeade,80_0.png,1,psjfwjzrrh,80,1
tnwavwcrmn,20_0.png,1,ucthmsajay,20,0
kafmsctues,0_0.png,1,jawgcggquk,0,0
tvakyyfsvb,30_0.png,1,xdezcezszc,30,3
pktyfrvywo,10_0.png,1,fzvpbrzssi,10,2
cbzxykepbl,80_0.png,1,fnslimfagb,80,3
